VerilogEval,TB-VER-0043,popcount_8bit_02,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,97.57,89.48,73.7,25,7,18,28.0,69.57,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2778,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0044,popcount_8bit_02,Arithmetic Datapath,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,93.33,83.06,67.81,25,8,17,32.0,61.33,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9841,PASS,TRUE_ACCEPTANCE,0,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0045,popcount_8bit_02,Arithmetic Datapath,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,92.66,79.34,63.48,25,5,20,20.0,72.66,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3916,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0046,popcount_8bit_02,Arithmetic Datapath,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,85.47,72.89,66.1,25,7,18,28.0,57.47,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4397,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0047,edge_detect_03,Control Logic,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,89.79,79.14,65.76,25,15,10,60.0,29.79,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8462,PASS,TRUE_ACCEPTANCE,0,60.06,0.3213,1.82,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0048,edge_detect_03,Control Logic,Claude-3.5-Sonnet,Anthropic,Qwen2.5-Coder-32B,Qwen,0,95.73,87.37,81.83,25,13,12,52.0,43.73,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3358,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0049,edge_detect_03,Control Logic,GPT-4o,OpenAI,GPT-4o,OpenAI,1,89.84,82.14,67.43,25,15,10,60.0,29.84,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5136,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0050,edge_detect_03,Control Logic,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,94.42,86.88,75.17,25,11,14,44.0,50.42,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8684,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0051,edge_detect_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,92.34,84.39,77.39,25,13,12,52.0,40.34,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6463,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0052,edge_detect_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,94.15,81.61,71.66,25,11,14,44.0,50.15,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.5617,PASS,FALSE_ACCEPTANCE,1,66.12,0.3726,1.74,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0053,edge_detect_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Qwen2.5-Coder-32B,Qwen,0,88.53,76.38,65.45,25,12,13,48.0,40.53,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9709,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0054,edge_detect_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,97.26,86.8,77.75,25,12,13,48.0,49.26,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5978,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0055,edge_detect_03,Control Logic,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,97.88,84.17,73.93,25,10,15,40.0,57.88,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4913,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0056,edge_detect_03,Control Logic,Qwen2.5-Coder-32B,Qwen,Claude-3.5-Sonnet,Anthropic,0,98.41,85.32,75.0,25,11,14,44.0,54.41,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8592,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0057,edge_detect_03,Control Logic,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,92.68,84.27,68.4,25,11,14,44.0,48.68,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5957,PASS,FALSE_ACCEPTANCE,1,68.0,0.3969,1.7,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0058,edge_detect_03,Control Logic,Llama-3.1-70B-Instruct,Meta,GPT-4o,OpenAI,0,93.01,78.26,65.97,25,10,15,40.0,53.01,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6319,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0059,edge_detect_03,Control Logic,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,91.4,82.37,68.54,25,9,16,36.0,55.4,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.98,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0060,edge_detect_03,Control Logic,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,89.03,78.11,70.38,25,9,16,36.0,53.03,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.98,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0061,edge_detect_03,Control Logic,CodeLlama-34B-Instruct,Meta,GPT-4o,OpenAI,0,87.53,78.52,65.14,25,9,16,36.0,51.53,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.0667,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0062,edge_detect_03,Control Logic,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,90.81,84.47,76.61,25,10,15,40.0,50.81,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7566,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0063,edge_detect_03,Control Logic,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,90.7,82.2,69.01,25,10,15,40.0,50.7,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4136,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0064,edge_detect_03,Control Logic,CodeLlama-34B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,89.68,80.71,72.86,25,8,17,32.0,57.68,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3719,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0065,edge_detect_03,Control Logic,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,85.2,73.07,60.8,25,8,17,32.0,53.2,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8691,PASS,TRUE_ACCEPTANCE,0,73.92,0.4253,1.68,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0066,edge_detect_03,Control Logic,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,89.81,77.2,59.35,25,10,15,40.0,49.81,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2994,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0067,edge_detect_03,Control Logic,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,84.57,70.62,54.72,25,7,18,28.0,56.57,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7644,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0068,edge_detect_03,Control Logic,VeriGen-16B,OpenHardware,DeepSeek-Coder-V2,DeepSeek,0,87.29,74.5,66.92,25,9,16,36.0,51.29,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7354,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0069,edge_detect_03,Control Logic,VeriGen-16B,OpenHardware,Qwen2.5-Coder-32B,Qwen,0,89.6,83.02,68.63,25,8,17,32.0,57.6,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4551,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0070,priority_enc_8to3_04,Control Logic,Claude-3.5-Sonnet,Anthropic,GPT-4o,OpenAI,0,93.12,82.53,70.74,25,13,12,52.0,41.12,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5893,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0071,priority_enc_8to3_04,Control Logic,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,99.8,92.23,83.88,25,13,12,52.0,47.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9471,PASS,TRUE_ACCEPTANCE,0,60.06,0.3213,1.82,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0072,priority_enc_8to3_04,Control Logic,Claude-3.5-Sonnet,Anthropic,DeepSeek-Coder-V2,DeepSeek,0,93.0,86.04,73.12,25,12,13,48.0,45.0,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4678,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0073,priority_enc_8to3_04,Control Logic,GPT-4o,OpenAI,GPT-4o,OpenAI,1,95.86,81.99,70.64,25,11,14,44.0,51.86,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4287,FAIL,TRUE_REJECTION,0,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0074,priority_enc_8to3_04,Control Logic,GPT-4o,OpenAI,Claude-3.5-Sonnet,Anthropic,0,99.8,88.26,76.25,25,9,16,36.0,63.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7315,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0075,priority_enc_8to3_04,Control Logic,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,97.08,90.53,76.87,25,11,14,44.0,53.08,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5454,PASS,FALSE_ACCEPTANCE,1,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0076,priority_enc_8to3_04,Control Logic,GPT-4o,OpenAI,Llama-3.1-70B-Instruct,Meta,0,94.47,83.61,73.97,25,12,13,48.0,46.47,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4951,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0077,priority_enc_8to3_04,Control Logic,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,96.6,86.19,74.09,25,13,12,52.0,44.6,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8938,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0078,priority_enc_8to3_04,Control Logic,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,96.99,84.27,77.26,25,11,14,44.0,52.99,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3896,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0079,priority_enc_8to3_04,Control Logic,GPT-4-Turbo,OpenAI,Qwen2.5-Coder-32B,Qwen,0,89.71,76.39,68.05,25,10,15,40.0,49.71,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5594,PASS,FALSE_ACCEPTANCE,1,40.0,0.2705,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0080,priority_enc_8to3_04,Control Logic,GPT-4-Turbo,OpenAI,Llama-3.1-70B-Instruct,Meta,0,99.5,89.6,73.77,25,12,13,48.0,51.5,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.98,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0081,priority_enc_8to3_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,99.8,90.0,79.5,25,15,10,60.0,39.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6886,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0082,priority_enc_8to3_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,93.61,79.08,66.19,25,14,11,56.0,37.61,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.262,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0083,priority_enc_8to3_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,98.96,87.36,80.31,25,13,12,52.0,46.96,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8472,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0084,priority_enc_8to3_04,Control Logic,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,91.99,77.25,63.83,25,12,13,48.0,43.99,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2964,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0085,priority_enc_8to3_04,Control Logic,Qwen2.5-Coder-32B,Qwen,Claude-3.5-Sonnet,Anthropic,0,86.98,73.42,62.07,25,11,14,44.0,42.98,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.05,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0086,priority_enc_8to3_04,Control Logic,Qwen2.5-Coder-32B,Qwen,DeepSeek-Coder-V2,DeepSeek,0,90.5,79.03,66.32,25,11,14,44.0,46.5,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7421,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
VerilogEval,TB-VER-0087,priority_enc_8to3_04,Control Logic,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,93.45,83.3,73.81,25,13,12,52.0,41.45,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6085,PASS,FALSE_ACCEPTANCE,1,68.0,0.3969,1.7,"Liu et al., 'VerilogEval: Evaluating LLMs for Verilog Code Generation', ICCAD 2023",https://github.com/NVlabs/verilog-eval,2026-08-24T09:49:51.286318+00:00
