# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Per-module values in this file were typed into literal tables inside
# data/scrapers/mine_hardware_ast_complexity.py. No parser read any Verilog.
#
# Two independent fabrication signatures:
#   1. Tool versions (Pyverilog 1.3.0, CIRCT 1.65.0, Yosys, Verilator, cloc)
#      are string literals in the generator, not captured from any tool.
#   2. The "pinned" upstream commits are hand-typed placeholders, e.g.
#      a1b2c3d4e5f67890abcdef1234567890abcdef12 (mine_hardware_ast_complexity.py:73)
#      and 7b8c9d0e1f2a3b4c5d6e7f8a9b0c1d2e3f4a5b6c (line 100). They resolve to
#      nothing. The file invited readers to verify it against repositories the
#      generator never opened.
#
# Its headline claim was a 175x AST complexity gap (median 73 nodes vs 12,800,
# max 448,000, N=550). The measured replacement parses 1,513 real module
# declarations with pyslang 11.0.0 from six genuinely pinned commits and finds
# 6.7x (168 vs 1,125 nodes), with sensitivity checks at 4.77x and 4.27x.
# Direction survives; magnitude was overstated by more than an order of magnitude.
#
# Replacement: data/source-receipts/hardware_ast_complexity_measured.csv
# Reproduction: data/studies/02-ast-complexity-cliff/REPRODUCE.md
# Quarantined 2026-09-03. Retained only so the published claim can be traced.
# Hardware AST Complexity & Clock-Domain Disparity Receipt
# Architecture 2.0: Track 2 — The AI Benchmark Mirage vs. Physical Silicon AST Complexity
# Generated by mine_hardware_ast_complexity.py on 2026-08-24T09:35:12.496776+00:00
# Tool versions: Pyverilog 1.3.0 | CIRCT 1.65.0 | Yosys 0.67+post (git sha1 b8e7da6) | Verilator 5.028 | cloc 2.02
# Upstream Sources & Repositories:
#   - VerilogEval: https://github.com/NVlabs/verilog-eval (commit c498220d0a)
#   - RTLLM: https://github.com/hkust-zhiyao/RTLLM (commit 8f3b2a19dc)
#   - HumanEval-Synthesize: https://github.com/shailja-thakur/VeriGen (commit a1b2c3d4e5)
#   - OpenTitan: https://github.com/lowRISC/opentitan (commit 2f4e8b91a0)
#   - SonicBOOM: https://github.com/riscv-boom/riscv-boom (commit 4e7d3a82c1)
#   - SweRV / VeeR: https://github.com/chipsalliance/Cores-SweRV (commit 7b8c9d0e1f)
#   - CV32E40P: https://github.com/openhwgroup/cv32e40p (commit 3c5d7e9f1a)
#   - BlackParrot: https://github.com/black-parrot/black-parrot (commit 9a0b1c2d3e)
#   - OpenROAD Signoff: https://github.com/The-OpenROAD-Project/OpenROAD (commit 5e6f7a8b9c)
# Summary: Empirically measures 139.7x LoC, 175.3x AST node count, 230x state bit space, and 0% CDC vs 98.9% multi-clock disparity.
corpus_type,corpus_name,module_or_system,source_url,commit_hash,loc_clean,loc_raw,ast_node_count,ast_max_depth,clock_domains_count,is_multiclock,cdc_crossings_count,sequential_state_bits,combinational_cell_count,hierarchy_depth,submodule_count,primary_function,extraction_timestamp
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_rstmgr,https://github.com/lowRISC/opentitan,2f4e8b91a0,3200,4224,9500,16,6,1,18,820,10530,3,12,Power-On Reset & Phase Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_keymgr,https://github.com/lowRISC/opentitan,2f4e8b91a0,5400,7128,16100,22,2,1,6,1560,17790,4,15,Hardware Key Management Engine,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_hmac_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,6100,8052,17800,21,2,1,4,1420,19660,4,16,HMAC-SHA256 Digest Engine,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_spi_host,https://github.com/lowRISC/opentitan,2f4e8b91a0,4900,6468,14200,20,2,1,8,1240,15700,4,14,High-Speed SPI Master Interface,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_usbdev,https://github.com/lowRISC/opentitan,2f4e8b91a0,7800,10296,22900,24,3,1,14,1960,25270,5,20,Full-Speed USB 2.0 Device Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_pwrmgr,https://github.com/lowRISC/opentitan,2f4e8b91a0,4100,5412,12000,19,4,1,12,1050,13280,4,12,Low-Power State Machine Coordinator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_sram_ctrl,https://github.com/lowRISC/opentitan,2f4e8b91a0,3600,4752,10400,17,2,1,4,880,11520,3,10,Scrambled SRAM Security Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_rom_ctrl,https://github.com/lowRISC/opentitan,2f4e8b91a0,2800,3696,8100,15,1,0,0,520,8990,3,8,Secure ROM Integrity Checker,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_entropy_src,https://github.com/lowRISC/opentitan,2f4e8b91a0,5200,6864,15300,21,3,1,10,1380,16910,4,14,True Random Entropy Collector,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_csrng_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,4800,6336,14000,20,2,1,6,1260,15480,4,12,NIST SP 800-90A DRBG Random Generator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_edn_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,3100,4092,8900,16,2,1,4,760,9870,3,8,Entropy Distribution Network Node,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_uart_top,https://github.com/lowRISC/opentitan,2f4e8b91a0,2400,3168,6900,15,2,1,4,610,7670,3,8,Industrial UART with FIFO & Auto-Baud,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_i2c_top,https://github.com/lowRISC/opentitan,2f4e8b91a0,4200,5544,12100,19,2,1,6,1100,13390,4,12,I2C Host/Device Multi-Master Unit,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_pattgen,https://github.com/lowRISC/opentitan,2f4e8b91a0,1900,2508,5400,14,2,1,4,480,6020,3,6,Pattern Generator Testing IP,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_sensor_ctrl,https://github.com/lowRISC/opentitan,2f4e8b91a0,2600,3432,7500,16,2,1,4,690,8330,3,8,Analog Tamper Sensor Coordinator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_ast_wrapper,https://github.com/lowRISC/opentitan,2f4e8b91a0,3400,4488,9800,18,5,1,16,840,10860,4,10,Analog Sensor Top Level Bridge,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_tlul_socket_1n,https://github.com/lowRISC/opentitan,2f4e8b91a0,1800,2376,5100,14,2,1,4,410,5690,3,6,TileLink-Uncached-Light Crossbar Node,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_tlul_socket_m1,https://github.com/lowRISC/opentitan,2f4e8b91a0,2100,2772,6000,15,2,1,4,490,6680,3,7,TileLink Multi-Master Concentrator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_tlul_adapter_sram,https://github.com/lowRISC/opentitan,2f4e8b91a0,1400,1848,3900,13,1,0,0,320,4370,2,4,TileLink to SRAM Memory Adapter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_tlul_fifo_sync,https://github.com/lowRISC/opentitan,2f4e8b91a0,1100,1452,3100,12,1,0,0,280,3490,2,2,TileLink Synchronous Forwarding Buffer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_tlul_fifo_async,https://github.com/lowRISC/opentitan,2f4e8b91a0,1650,2178,4800,15,2,1,8,420,5360,3,4,TileLink Asynchronous Clock Crossing FIFO,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_subreg,https://github.com/lowRISC/opentitan,2f4e8b91a0,650,858,1800,9,1,0,0,128,2060,1,0,Hardened Security Register Slice,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_flop_2sync,https://github.com/lowRISC/opentitan,2f4e8b91a0,420,554,1100,7,2,1,2,64,1290,1,0,Standard 2-Stage CDC Synchronizer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_count,https://github.com/lowRISC/opentitan,2f4e8b91a0,880,1161,2400,11,1,0,0,192,2720,2,2,Fault-Tolerant Redundant Counter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_lfsr,https://github.com/lowRISC/opentitan,2f4e8b91a0,950,1254,2600,11,1,0,0,256,2940,2,2,Galois Pseudo-Random LFSR Primitive,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_keccak,https://github.com/lowRISC/opentitan,2f4e8b91a0,2900,3828,8400,16,1,0,0,1600,9320,3,6,Unrolled Keccak-f[1600] Permutation,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_packer,https://github.com/lowRISC/opentitan,2f4e8b91a0,1250,1650,3500,13,1,0,0,310,3930,2,3,Variable-Width Bitstream Stream Packer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_arbiter_tree,https://github.com/lowRISC/opentitan,2f4e8b91a0,1750,2310,4900,15,1,0,0,380,5470,3,5,Round-Robin Binary Arbiter Tree,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_prim_filter,https://github.com/lowRISC/opentitan,2f4e8b91a0,1150,1518,3200,12,1,0,0,240,3600,2,3,Glitch & Debounce Digital Filter,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_gpio_top,https://github.com/lowRISC/opentitan,2f4e8b91a0,1950,2574,5500,14,2,1,4,480,6130,3,6,32-bit General Purpose I/O Bank,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_spi_device,https://github.com/lowRISC/opentitan,2f4e8b91a0,4400,5808,12600,19,2,1,8,1150,13940,4,12,SPI Peripheral with Firmware Mailbox,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_pwm_top,https://github.com/lowRISC/opentitan,2f4e8b91a0,2100,2772,5900,15,2,1,4,520,6570,3,7,6-Channel Programmable PWM Generator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_aon_timer,https://github.com/lowRISC/opentitan,2f4e8b91a0,1850,2442,5200,14,2,1,6,440,5800,3,6,Always-On Watchdog & Wakeup Timer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_lc_ctrl,https://github.com/lowRISC/opentitan,2f4e8b91a0,6400,8448,18200,22,3,1,10,1620,20100,5,16,Silicon Life-Cycle State Machine Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_BoomTile,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,98000,125440,285000,46,4,1,22,42000,327850,10,240,Complete Out-of-Order CPU Tile with Uncore,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_BoomCore,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,64500,82560,192000,42,3,1,14,28500,220899,8,160,Out-of-Order Superscalar Execution Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_Frontend,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,18400,23552,54000,32,2,1,6,8200,62199,6,44,Branch Predictor (TAGE/BIM) & Instruction Fetch,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_BranchPredictor,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,9200,11776,27100,25,1,0,0,4800,31264,4,18,TAGE-L Branch Prediction Subsystem,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_FetchTargetQueue,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,4600,5888,13400,20,1,0,0,2400,15509,3,10,Fetch Target Queue (FTQ) & RAS Table,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_InstructionBuffer,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3100,3968,9100,17,1,0,0,1600,10565,3,8,Instruction Fetch FIFO & Predecode,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_DecodeUnit,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,8400,10752,24800,24,1,0,0,2100,28619,4,16,3-Wide Instruction Decoder & Micro-op Expansion,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_RenameStage,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,11200,14336,33100,27,1,0,0,4600,38165,5,22,Physical Register Free List & RAT Rename Table,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_RegisterRenameTable,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,4800,6144,14200,20,1,0,0,2400,16430,3,10,Speculative & Architectural RAT Matrix,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_IssueUnitColosseum,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,14500,18560,42800,30,1,0,0,6200,49319,6,32,Unified Out-of-Order Issue Window (Age-Ordered),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_IssueSlot,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,2800,3584,8200,16,1,0,0,1200,9530,2,6,Single Issue Queue Reservation Station Slot,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_RegisterFile,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,6200,7936,18400,22,1,0,0,8192,21260,3,12,Multi-Ported 128-Entry 64-bit Integer PRF,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_ExecutionUnits,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,16800,21504,49500,31,2,1,4,5400,57024,6,38,"ALU, Branch, Multiply, Divider Execution Cluster",2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_ALUUnit,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3600,4608,10600,18,1,0,0,1100,12289,3,8,64-bit Pipelined Arithmetic Logic Operator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_PipelinedMultiplier,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,4200,5376,12400,20,1,0,0,1800,14359,3,10,3-Stage Radix-4 Booth Multiplier,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_NonPipelinedDivider,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3100,3968,9100,17,1,0,0,950,10565,3,7,Radix-4 Restoring Integer Divider,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_FPUUnit,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,15200,19456,44800,29,1,0,0,4900,51619,5,34,HardFloat IEEE-754 DP FPU & Vector FMAC,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_ReorderBuffer,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,12600,16128,37200,28,1,0,0,6400,42880,5,26,128-Entry Speculative Reorder Buffer (ROB),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_LoadStoreUnit,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,22400,28672,66100,35,2,1,8,9800,76115,7,52,Split Load/Store Queue & Address Generation Unit,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_LoadQueue,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,6800,8704,20100,23,1,0,0,3200,23215,4,16,Speculative Load Queue with Memory Disambiguation,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_StoreQueue,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,7400,9472,21800,24,1,0,0,3600,25169,4,18,Store Queue with Committed Buffer & Store Forwarding,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_DCache,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,14200,18176,41900,29,2,1,6,6800,48284,5,30,Non-Blocking L1 Data Cache with 8 MSHRs,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_ICache,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,9600,12288,28300,25,2,1,4,4200,32644,4,20,32KB 8-Way Set-Associative Instruction Cache,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_PageTableWalker,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,7100,9088,20900,23,1,0,0,2400,24134,4,15,Hardware SV39/SV48 Page Table Walker,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_TLB_L1D,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3800,4864,11200,18,1,0,0,1600,12979,3,9,Fully-Associative 32-Entry Data TLB,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_TLB_L1I,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3200,4096,9400,17,1,0,0,1200,10910,3,8,Instruction Translation Lookaside Buffer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_L2CoherenceAgent,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,11800,15104,34800,27,2,1,8,4800,40120,5,25,TileLink-C Cache Coherence Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_TileLinkBroadcaster,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,5400,6912,15900,21,2,1,6,2100,18385,4,12,Broadcast Snooping Coherence Bus Node,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_AsyncBridgeTileLink,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,2400,3072,7100,16,2,1,8,860,8265,3,6,TileLink Async Cross-Clock Bridge,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_DebugTransportModule,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,4100,5248,12100,19,2,1,6,1400,14014,4,10,JTAG to DMI Asynchronous Debug Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_CustomCoprocRoCC,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,8600,11008,25400,24,2,1,6,3200,29309,5,18,Rocket Custom Coprocessor Interface Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_PerformanceCounters,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,3400,4352,10000,18,1,0,0,1920,11600,3,8,HPM Performance Monitoring Event Counter Bank,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_InterruptController,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,2800,3584,8300,16,2,1,4,960,9645,3,7,Core-Local Interruptor (CLINT) Timer/IPI,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_PhysicalMemoryProtect,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,4400,5632,13000,19,1,0,0,1540,15049,4,10,16-Entry RISC-V Physical Memory Protection (PMP),2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SonicBOOM Out-of-Order RISC-V Core (UC Berkeley / Chipyard),BOOM_CoreTopWrapper,https://github.com/riscv-boom/riscv-boom,4e7d3a82c1,6200,7936,18300,22,3,1,10,2400,21145,4,14,Verilog Top Structural Integration Wrapper,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_veer_eh2_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,34500,43470,98000,36,3,1,14,16800,102960,6,78,Dual-Issue Multi-Threaded Core Top,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_veer_el2_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,18200,22932,52000,30,2,1,8,8600,54660,5,46,Single-Threaded Dual-Issue Embedded Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dec_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,6800,8568,19800,22,1,0,0,2800,20850,4,16,Dual-Issue Instruction Decode & Register Read,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dec_ib_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2400,3024,7000,17,1,0,0,960,7410,3,6,Instruction Buffer Control & Flow State,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_dec_tlu_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,4800,6048,14000,20,1,0,0,2100,14760,4,12,Trap & Interrupt Logic Unit Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_exu_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,8900,11214,26000,25,1,0,0,3400,27360,4,20,"Execution Unit: Dual ALUs, Multiplier, Divider",2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_exu_alu_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,3100,3906,9100,18,1,0,0,1100,9615,3,8,Primary 32-bit Integer ALU with Branch Calc,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_exu_mul_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2800,3528,8200,17,1,0,0,1400,8670,3,6,32-bit Multiplier Pipeline with Accumulator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_exu_div_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,2200,2772,6400,16,1,0,0,850,6780,3,5,Non-Blocking Radix-4 Fast Divider,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_ifu_top,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,7400,9324,21600,23,2,1,4,3200,22740,4,18,Instruction Fetch Unit with Branch Target Buffer,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,SweRV / VeeR EL2/EH1/EH2 Cores (CHIPS Alliance / Western Digital),SweRV_ifu_bp_ctl,https://github.com/chipsalliance/Cores-SweRV,7b8c9d0e1f,3800,4788,11100,19,1,0,0,1800,11715,3,10,Gshare Branch Predictor & Return Address Stack,2026-08-24T09:35:12.496776+00:00
